760.00000 -999.00000 1.23647 0.15693 -0.11253 -6.18935 -6.25270 -6.30196 -6.41200 -5.80141 -5.56863
770.00000 -999.00000 1.22902 0.15459 -0.10948 -6.36854 -6.25857 -6.32884 -6.41416 -5.96151 -5.54367
780.00000 -999.00000 1.22420 0.15279 -0.11042 -6.33621 -6.29709 -6.34722 -6.44016 -5.93151 -5.57408
790.00000 -999.00000 1.22987 0.15482 -0.11291 -6.35245 -6.31461 -6.35890 -6.47317 -5.96667 -5.59830
800.00000 -999.00000 1.23469 0.15581 -0.11244 -6.39827 -6.32341 -6.37343 -6.48207 -6.01162 -5.62663
810.00000 -999.00000 1.23204 0.15419 -0.11035 -6.47864 -6.32476 -6.39167 -6.51336 -6.06867 -5.61043
820.00000 -999.00000 1.22761 0.15318 -0.11115 -6.47885 -6.35938 -6.40969 -6.51680 -6.07708 -5.64711
830.00000 -999.00000 1.23164 0.15469 -0.11306 -6.49189 -6.37809 -6.41962 -6.55001 -6.11079 -5.67760
840.00000 -999.00000 1.23601 0.15522 -0.11189 -6.58051 -6.38286 -6.43762 -6.56019 -6.19157 -5.69976
850.00000 -999.00000 1.23134 0.15355 -0.11054 -6.61878 -6.39302 -6.45449 -6.58935 -6.20124 -5.68944
860.00000 -999.00000 1.22921 0.15338 -0.11181 -6.69970 -6.42730 -6.46606 -6.59225 -6.30856 -5.72008
870.00000 -999.00000 1.23397 0.15461 -0.11253 -6.59662 -6.43660 -6.47944 -6.62807 -6.21867 -5.73524
880.00000 -999.00000 1.23439 0.15432 -0.11128 -6.79198 -6.43915 -6.48848 -6.62025 -6.39675 -5.74131
890.00000 -999.00000 1.23093 0.15330 -0.11094 -6.75270 -6.45560 -6.50252 -6.65034 -6.33538 -5.75492
900.00000 -999.00000 1.23125 0.15352 -0.11175 -6.80608 -6.47761 -6.51209 -6.65913 -6.42469 -5.77285
910.00000 -999.00000 1.23352 0.15409 -0.11174 -6.75704 -6.48481 -6.52404 -6.67203 -6.38533 -5.79330
920.00000 -999.00000 1.23325 0.15377 -0.11109 -6.89170 -6.49204 -6.53605 -6.67898 -6.49508 -5.80797
930.00000 -999.00000 1.23145 0.15317 -0.11083 -6.91875 -6.50926 -6.54939 -6.70199 -6.50327 -5.81574
940.00000 -999.00000 1.23144 0.15330 -0.11121 -6.90905 -6.52906 -6.56100 -6.71267 -6.53327 -5.82917
950.00000 -999.00000 1.23299 0.15369 -0.11129 -6.92034 -6.53892 -6.57667 -6.72317 -6.55686 -5.84328
960.00000 -999.00000 1.23277 0.15338 -0.11062 -7.03316 -6.54866 -6.59090 -6.73931 -6.64061 -5.84845
970.00000 -999.00000 1.23111 0.15294 -0.11044 -7.05032 -6.56743 -6.60516 -6.75731 -6.63993 -5.86060
980.00000 -999.00000 1.23133 0.15312 -0.11086 -7.04278 -6.58760 -6.61967 -6.77206 -6.67885 -5.88348
990.00000 -999.00000 1.23251 0.15336 -0.11069 -7.06017 -6.59901 -6.63787 -6.78631 -6.70316 -5.90664
1000.00000 -999.00000 1.23186 0.15305 -0.11017 -7.17582 -6.61009 -6.65292 -6.80183 -6.78004 -5.91986
1010.00000 -999.00000 1.23072 0.15278 -0.11020 -7.18669 -6.62919 -6.66804 -6.81960 -6.78855 -5.93931
1020.00000 -999.00000 1.23108 0.15295 -0.11039 -7.15656 -6.64658 -6.68265 -6.83536 -6.80582 -5.95922
1030.00000 -999.00000 1.23166 0.15305 -0.11016 -7.18796 -6.65789 -6.69884 -6.84652 -6.83845 -5.98257
