ZONE T= TC1 <greek>a<\greek> = 10<math>0<\math>"
 885000 22.480515   1.219938 0.149937 -0.109062 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 886000 22.506060   1.219539 0.149502 -0.108615 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 887000 22.530443   1.219400 0.149479 -0.109666 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 888000 22.556077   1.220142 0.149539 -0.109523 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 889000 22.581354   1.220033 0.149886 -0.109314 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 890000 22.606452   1.220628 0.150235 -0.109045 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 891000 22.631728   1.220743 0.150069 -0.108940 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 892000 22.658434   1.221145 0.149843 -0.109552 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 893000 22.683354   1.221294 0.149966 -0.109373 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 894000 22.708988   1.221931 0.150188 -0.109608 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 895000 22.735157   1.222155 0.150214 -0.109651 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 896000 22.760613   1.221878 0.150437 -0.110211 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 897000 22.786336   1.221467 0.150498 -0.109863 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 898000 22.812148   1.220859 0.150219 -0.109223 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 899000 22.837068   1.220978 0.150140 -0.109641 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 900000 22.862434   1.220635 0.150091 -0.109522 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 901000 22.887085   1.221603 0.149565 -0.109302 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 902000 22.912541   1.221355 0.148918 -0.108861 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 903000 22.937996   1.220393 0.148925 -0.108447 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 904000 22.964255   1.220530 0.148796 -0.108820 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 905000 22.990425   1.220795 0.148590 -0.108669 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 906000 23.017131   1.220588 0.148626 -0.107964 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 907000 23.042229   1.219428 0.148672 -0.107965 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 908000 23.067327   1.219679 0.148490 -0.107614 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 909000 23.092067   1.220711 0.147931 -0.107693 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 910000 23.118237   1.219980 0.148513 -0.107743 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 911000 23.143157   1.220391 0.148178 -0.107951 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 912000 23.168076   1.221102 0.147928 -0.108518 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 913000 23.194961   1.221545 0.147897 -0.108572 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 914000 23.220952   1.221427 0.148079 -0.108358 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 915000 23.246407   1.220738 0.148371 -0.108259 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 916000 23.270969   1.220816 0.148738 -0.109046 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 917000 23.295710   1.221519 0.148533 -0.109348 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 918000 23.319647   1.220807 0.148788 -0.109026 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 919000 23.344209   1.219494 0.149160 -0.109329 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 920000 23.369754   1.219236 0.148520 -0.109016 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 921000 23.395834   1.220265 0.148300 -0.108246 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 922000 23.421289   1.221978 0.148035 -0.107805 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 923000 23.446566   1.222394 0.148533 -0.108454 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 924000 23.472200   1.222555 0.149028 -0.109486 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 925000 23.497566   1.222869 0.149352 -0.109725 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 926000 23.523736   1.223801 0.149192 -0.110116 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 927000 23.548745   1.224493 0.149214 -0.110290 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 928000 23.574646   1.223975 0.149182 -0.110501 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 929000 23.600816   1.223738 0.149715 -0.110558 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 930000 23.626450   1.224568 0.149433 -0.110049 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 931000 23.652441   1.225028 0.149578 -0.109735 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
