    8160	0.01632		1.089929292	0.167888072	-0.101335705		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    8280	0.01656		1.089274027	0.167369031	-0.09948138		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    8400	0.0168		1.091015573	0.167648154	-0.100468241		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    8520	0.01704		1.095816966	0.167594496	-0.102334292		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    8640	0.01728		1.098428908	0.166274945	-0.1015915		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    8760	0.01752		1.096673519	0.165170733	-0.099363353		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    8880	0.01776		1.097102968	0.16552534	-0.098831288		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    9000	0.018		1.099963384	0.165885152	-0.099818673		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    9120	0.01824		1.101962208	0.165136732	-0.099640489		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    9240	0.01848		1.102222104	0.164499585	-0.098549791		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    9360	0.01872		1.103172554	0.164419415	-0.098098935		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    9480	0.01896		1.10547504	0.164345261	-0.098381652		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    9600	0.0192		1.106926512	0.164133618	-0.097876461		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    9720	0.01944		1.106809589	0.163962283	-0.098301426		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    9840	0.01968		1.108092549	0.163822879	-0.099813193		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    9960	0.01992		1.110658265	0.163830883	-0.100490294		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    10080	0.02016		1.113013012	0.163629614	-0.100310756		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    10200	0.0204		1.114005862	0.163099101	-0.099721626		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    10320	0.02064		1.113871024	0.162539134	-0.098891619		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    10440	0.02088		1.114508199	0.162504863	-0.098220404		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    10560	0.02112		1.115232979	0.162130363	-0.098194139		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    10680	0.02136		1.118185346	0.161891612	-0.098808146		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    10800	0.0216		1.120166313	0.161705021	-0.099182224		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    10920	0.02184		1.121628928	0.161466544	-0.099192048		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    11040	0.02208		1.12331562	0.161739435	-0.100695843		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    11160	0.02232		1.125638169	0.161791071	-0.101005691		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    11280	0.02256		1.127439434	0.161553149	-0.099093961		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    11400	0.0228		1.127699289	0.160869128	-0.097836302		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    11520	0.02304		1.127621526	0.161044074	-0.097497156		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    11640	0.02328		1.129981385	0.160866341	-0.098208646		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    11760	0.02352		1.132913953	0.160960091	-0.100212759		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    11880	0.02376		1.136027644	0.161262478	-0.102154759		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    12000	0.024		1.136447191	0.16107824	-0.101919431		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    12120	0.02424		1.136764263	0.160716988	-0.100120439		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    12240	0.02448		1.136702334	0.160696257	-0.099332628		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    12360	0.02472		1.136626141	0.160609714	-0.099988013		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    12480	0.02496		1.139455556	0.160565986	-0.100593271		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    12600	0.0252		1.142125054	0.160496375	-0.102403434		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    12720	0.02544		1.144172924	0.160325439	-0.102860755		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    12840	0.02568		1.146300768	0.160573982	-0.102086552		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    12960	0.02592		1.147258554	0.160629027	-0.101989402		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
