     73   -999    0.9535226528  0.1261873651 -0.0465984518    5.832108e-06  6.072434e-05  3.237772e-05  5.333065e-05  1.254015e-05  6.246382e-04 
     74   -999    0.9575872637  0.1264082896 -0.0469678417    5.055593e-06  5.284160e-05  2.548249e-05  4.300418e-05  1.074636e-05  5.290608e-04 
     75   -999    0.9627766143  0.1266815902 -0.0474548803    4.179186e-06  4.316800e-05  1.938386e-05  3.289804e-05  8.671455e-06  4.300600e-04 
     76   -999    0.9691871770  0.1271009104 -0.0481800240    4.094231e-06  4.155755e-05  1.959819e-05  3.198584e-05  8.465343e-06  4.131464e-04 
     77   -999    0.9742250224  0.1274238806 -0.0487429948    3.996942e-06  4.039117e-05  2.035170e-05  3.201778e-05  8.210120e-06  4.019994e-04 
     78   -999    0.9804218343  0.1278229231 -0.0494155557    3.910456e-06  3.915153e-05  2.200507e-05  3.326099e-05  7.992461e-06  3.906687e-04 
     79   -999    0.9880675038  0.1283257802 -0.0502434769    3.835612e-06  3.801434e-05  2.457439e-05  3.611565e-05  7.832010e-06  3.788958e-04 
     80   -999    0.9940879795  0.1287348264 -0.0509213220    3.795489e-06  3.732174e-05  2.663417e-05  3.878445e-05  7.728599e-06  3.694286e-04 
     81   -999    1.0015583754  0.1291420978 -0.0517424271    2.987386e-06  2.872864e-05  2.038348e-05  3.177532e-05  5.856157e-06  2.811616e-04 
     82   -999    1.0106380529  0.1296574216 -0.0528759834    2.285721e-06  2.113800e-05  1.479190e-05  2.408744e-05  4.269955e-06  1.977547e-04 
     83   -999    1.0213537371  0.1302792006 -0.0543058481    1.709446e-06  1.537281e-05  1.129545e-05  1.831147e-05  3.080401e-06  1.292984e-04 
     84   -999    1.0339418238  0.1310686664 -0.0561153008    1.299180e-06  1.183415e-05  9.550814e-06  1.498754e-05  2.377116e-06  8.010114e-05 
     85   -999    1.0486987363  0.1320916652 -0.0584492216    1.057508e-06  1.005171e-05  8.586522e-06  1.312551e-05  2.065222e-06  5.264576e-05 
     86   -999    1.0653693615  0.1335288572 -0.0613703179    1.411327e-06  1.464573e-05  1.551474e-05  2.191868e-05  3.012983e-06  6.354461e-05 
     87   -999    1.0841669946  0.1352476175 -0.0649161555    1.946190e-06  2.070677e-05  2.090205e-05  3.022428e-05  4.330901e-06  9.382944e-05 
     88   -999    1.0978782408  0.1366188178 -0.0677938725    2.243675e-06  2.446962e-05  2.287858e-05  3.386174e-05  5.001053e-06  1.152460e-04 
     89   -999    1.1132954494  0.1382291004 -0.0711686318    2.523645e-06  2.727875e-05  2.298193e-05  3.475354e-05  5.675070e-06  1.299583e-04 
     90   -999    1.1245704880  0.1394974697 -0.0738557361    2.577495e-06  2.852132e-05  2.226012e-05  3.393844e-05  5.779757e-06  1.307298e-04 
     91   -999    1.1377411944  0.1408778664 -0.0771752934    1.766339e-06  1.502673e-05  9.004788e-06  1.412951e-05  4.052941e-06  6.921257e-05 
     92   -999    1.1523911476  0.1426155356 -0.0811368875    1.008175e-06  8.113137e-06  5.142964e-06  7.451512e-06  2.359381e-06  4.822020e-05 
     93   -999    1.1523911476  0.1426155356 -0.0811368875    1.008175e-06  8.113137e-06  5.142964e-06  7.451512e-06  2.359381e-06  4.822020e-05 
     94   -999    1.1536224126  0.1427699541 -0.0815553005    6.800458e-07  7.610471e-06  4.906421e-06  7.040468e-06  1.470829e-06  5.022248e-05 
     95   -999    1.1545877118  0.1429170306 -0.0819116354    6.399092e-07  7.263238e-06  4.772381e-06  6.778353e-06  1.380330e-06  5.267557e-05 
     96   -999    1.1557204007  0.1430893810 -0.0822743275    6.677147e-07  7.365713e-06  5.175355e-06  7.104944e-06  1.468392e-06  5.559687e-05 
     97   -999    1.1570398785  0.1432681299 -0.0826218883    6.742233e-07  7.549820e-06  5.739354e-06  7.659346e-06  1.496982e-06  6.067726e-05 
     98   -999    1.1586273774  0.1434793953 -0.0830154705    6.970695e-07  7.897135e-06  6.596644e-06  8.610090e-06  1.573910e-06  6.858688e-05 
     99   -999    1.1605875999  0.1437520190 -0.0835163246    7.387684e-07  8.477382e-06  7.761570e-06  1.002352e-05  1.701947e-06  7.935922e-05 
    100   -999    1.1629987029  0.1440959443 -0.0841431333    8.008863e-07  9.335488e-06  9.129930e-06  1.179767e-05  1.882951e-06  9.231199e-05 
    101   -999    1.1659937941  0.1444969183 -0.0849432030    7.049548e-07  8.475222e-06  7.116409e-06  9.780892e-06  1.623890e-06  9.670563e-05 
    102   -999    1.1696561683  0.1449932191 -0.0859932738    5.934757e-07  7.009532e-06  5.223818e-06  7.406856e-06  1.339376e-06  9.325100e-05 
    103   -999    1.1739755794  0.1455877037 -0.0872813770    4.755003e-07  5.528865e-06  4.056780e-06  5.724486e-06  1.056799e-06  8.484546e-05 
    104   -999    1.1789433294  0.1462869833 -0.0887777558    3.781339e-07  4.375135e-06  3.449920e-06  4.789311e-06  8.427369e-07  7.526105e-05 
    105   -999    1.1845418414  0.1470945398 -0.0904772072    3.073279e-07  3.574060e-06  3.054000e-06  4.193076e-06  7.017710e-07  6.731777e-05 
    106   -999    1.1905475119  0.1480130673 -0.0922869129    4.248742e-07  5.157128e-06  5.657269e-06  7.388758e-06  1.042803e-06  8.662677e-05 
    107   -999    1.1969463942  0.1490083832 -0.0942440573    5.417289e-07  6.803492e-06  7.240047e-06  9.684258e-06  1.361041e-06  1.107405e-04 
    108   -999    1.2036176996  0.1500490192 -0.0963799210    5.918062e-07  7.555872e-06  7.318114e-06  1.006392e-05  1.490610e-06  1.314957e-04 
    109   -999    1.2103336174  0.1510973131 -0.0986526479    5.644005e-07  7.252676e-06  6.396364e-06  8.948403e-06  1.419308e-06  1.431994e-04 
    110   -999    1.2168171111  0.1521146916 -0.1010017792    4.807846e-07  6.163923e-06  5.080301e-06  7.123460e-06  1.205944e-06  1.423218e-04 
    111   -999    1.2212560335  0.1527731827 -0.1027954473    1.857294e-07  2.141552e-06  1.487933e-06  2.092517e-06  4.538079e-07  6.587743e-05 
    112   -999    1.2241254687  0.1532209087 -0.1040072833    1.007118e-07  1.167386e-06  9.447033e-07  1.265529e-06  4.415782e-07  4.110078e-05 
    113   -999    1.2241254687  0.1532209087 -0.1040072833    1.007118e-07  1.167386e-06  9.447033e-07  1.265529e-06  4.415782e-07  4.110078e-05 
    114   -999    1.2241254687  0.1532209087 -0.1040072833    1.007118e-07  1.167386e-06  9.447033e-07  1.265529e-06  4.415782e-07  4.110078e-05 
    115   -999    1.2241352004  0.1532236622 -0.1040115203    9.600198e-08  1.156333e-06  9.381254e-07  1.258540e-06  3.860033e-07  4.101171e-05 
    116   -999    1.2241484802  0.1532268750 -0.1040165132    9.857734e-08  1.154819e-06  9.417537e-07  1.260174e-06  3.782354e-07  4.102050e-05 
    117   -999    1.2241592799  0.1532295763 -0.1040205436    1.009130e-07  1.154142e-06  9.451057e-07  1.261955e-06  3.772339e-07  4.102762e-05 
    118   -999    1.2241682764  0.1532318633 -0.1040238835    1.024332e-07  1.153823e-06  9.480644e-07  1.263641e-06  3.776652e-07  4.103354e-05 
    119   -999    1.2241759365  0.1532338262 -0.1040267160    1.033263e-07  1.153675e-06  9.506511e-07  1.265177e-06  3.782793e-07  4.103855e-05 
    120   -999    1.2241826015  0.1532355400 -0.1040291726    1.038075e-07  1.153612e-06  9.529217e-07  1.266563e-06  3.787750e-07  4.104290e-05 
    121   -999    1.2241900300  0.1532375837 -0.1040321028    9.719828e-08  1.149474e-06  9.505526e-07  1.264290e-06  3.507301e-07  4.099430e-05 
    122   -999    1.2241971387  0.1532395745 -0.1040348865    9.507790e-08  1.146051e-06  9.476879e-07  1.261983e-06  3.317037e-07  4.094961e-05 
    123   -999    1.2242063388  0.1532422097 -0.1040384659    9.439179e-08  1.142244e-06  9.434994e-07  1.258861e-06  3.126449e-07  4.089476e-05 
    124   -999    1.2242140549  0.1532444526 -0.1040414626    9.416649e-08  1.139374e-06  9.400983e-07  1.256300e-06  2.976064e-07  4.085031e-05 
    125   -999    1.2242240479  0.1532473661 -0.1040453411    9.339475e-08  1.136051e-06  9.362653e-07  1.253181e-06  2.797244e-07  4.079492e-05 
    126   -999    1.2242367918  0.1532504836 -0.1040499971    9.200343e-08  1.136182e-06  9.379139e-07  1.254321e-06  2.749591e-07  4.080231e-05 
    127   -999    1.2242529859  0.1532542406 -0.1040559804    9.420174e-08  1.136508e-06  9.414654e-07  1.256328e-06  2.765985e-07  4.081195e-05 
    128   -999    1.2242709676  0.1532580470 -0.1040627801    9.727518e-08  1.136961e-06  9.466430e-07  1.259156e-06  2.788474e-07  4.082312e-05 
    129   -999    1.2242872701  0.1532612402 -0.1040690731    9.929738e-08  1.137408e-06  9.518164e-07  1.262058e-06  2.788315e-07  4.083363e-05 
    130   -999    1.2243044939  0.1532641759 -0.1040759784    9.948421e-08  1.137835e-06  9.574080e-07  1.265383e-06  2.737788e-07  4.084543e-05 
    131   -999    1.2243206771  0.1532668468 -0.1040830615    9.113522e-08  1.132786e-06  9.530219e-07  1.261675e-06  2.345703e-07  4.076381e-05 
